YYYY-MM-DD;hh:mm;Original;Calculated;Flag
2-5-1991;--:--;218000;218000;-999
3-5-1991;--:--;218800;218800;-999
4-5-1991;--:--;219600;219600;-999
5-5-1991;--:--;220450;220450;-999
6-5-1991;--:--;221350;221350;-999
7-5-1991;--:--;222250;222250;-999
8-5-1991;--:--;221800;221800;-999
9-5-1991;--:--;222700;222700;-999
10-5-1991;--:--;223150;223150;-999
11-5-1991;--:--;223600;223600;-999
12-5-1991;--:--;224050;224050;-999
13-5-1991;--:--;224950;224950;-999
14-5-1991;--:--;224950;224950;-999
15-5-1991;--:--;225400;225400;-999
16-5-1991;--:--;226750;226750;-999
17-5-1991;--:--;227200;227200;-999
18-5-1991;--:--;228550;228550;-999
19-5-1991;--:--;230350;230350;-999
20-5-1991;--:--;232150;232150;-999
21-5-1991;--:--;233500;233500;-999
22-5-1991;--:--;233500;233500;-999
23-5-1991;--:--;233500;233500;-999
24-5-1991;--:--;233500;233500;-999
25-5-1991;--:--;234400;234400;-999
26-5-1991;--:--;233950;233950;-999
27-5-1991;--:--;233950;233950;-999
28-5-1991;--:--;234400;234400;-999
29-5-1991;--:--;234850;234850;-999
30-5-1991;--:--;234850;234850;-999
31-5-1991;--:--;234850;234850;-999
1-6-1991;--:--;234400;234400;-999
2-6-1991;--:--;234850;234850;-999
3-6-1991;--:--;235750;235750;-999
4-6-1991;--:--;235300;235300;-999
5-6-1991;--:--;234850;234850;-999
6-6-1991;--:--;234850;234850;-999
7-6-1991;--:--;233950;233950;-999
8-6-1991;--:--;233500;233500;-999
9-6-1991;--:--;234400;234400;-999
10-6-1991;--:--;234400;234400;-999
11-6-1991;--:--;234850;234850;-999
12-6-1991;--:--;234400;234400;-999
13-6-1991;--:--;234850;234850;-999
14-6-1991;--:--;234850;234850;-999
15-6-1991;--:--;235300;235300;-999
16-6-1991;--:--;235300;235300;-999
17-6-1991;--:--;235750;235750;-999
18-6-1991;--:--;235750;235750;-999
19-6-1991;--:--;235750;235750;-999
20-6-1991;--:--;235300;235300;-999
21-6-1991;--:--;234400;234400;-999
22-6-1991;--:--;234400;234400;-999
23-6-1991;--:--;234400;234400;-999
24-6-1991;--:--;233500;233500;-999
25-6-1991;--:--;233050;233050;-999
26-6-1991;--:--;230350;230350;-999
27-6-1991;--:--;229900;229900;-999
28-6-1991;--:--;229450;229450;-999
29-6-1991;--:--;229000;229000;-999
30-6-1991;--:--;229450;229450;-999
1-7-1991;--:--;227650;227650;-999
2-7-1991;--:--;227200;227200;-999
3-7-1991;--:--;225850;225850;-999
4-7-1991;--:--;224500;224500;-999
5-7-1991;--:--;223600;223600;-999
6-7-1991;--:--;222700;222700;-999
7-7-1991;--:--;222700;222700;-999
8-7-1991;--:--;222700;222700;-999
9-7-1991;--:--;221350;221350;-999
10-7-1991;--:--;220450;220450;-999
11-7-1991;--:--;220000;220000;-999
12-7-1991;--:--;219200;219200;-999
13-7-1991;--:--;219200;219200;-999
14-7-1991;--:--;219200;219200;-999
15-7-1991;--:--;219200;219200;-999
16-7-1991;--:--;219200;219200;-999
17-7-1991;--:--;218400;218400;-999
18-7-1991;--:--;218000;218000;-999
19-7-1991;--:--;216800;216800;-999
20-7-1991;--:--;215600;215600;-999
21-7-1991;--:--;214000;214000;-999
22-7-1991;--:--;212400;212400;-999
23-7-1991;--:--;210800;210800;-999
24-7-1991;--:--;208400;208400;-999
25-7-1991;--:--;207200;207200;-999
26-7-1991;--:--;206800;206800;-999
27-7-1991;--:--;205600;205600;-999
28-7-1991;--:--;205200;205200;-999
29-7-1991;--:--;204800;204800;-999
30-7-1991;--:--;204400;204400;-999
31-7-1991;--:--;204000;204000;-999
1-8-1991;--:--;203200;203200;-999
2-8-1991;--:--;203200;203200;-999
3-8-1991;--:--;203200;203200;-999
4-8-1991;--:--;202800;202800;-999
5-8-1991;--:--;201600;201600;-999
6-8-1991;--:--;200400;200400;-999
7-8-1991;--:--;199200;199200;-999
8-8-1991;--:--;198800;198800;-999
9-8-1991;--:--;198400;198400;-999
10-8-1991;--:--;198400;198400;-999
11-8-1991;--:--;197600;197600;-999
12-8-1991;--:--;196400;196400;-999
13-8-1991;--:--;196400;196400;-999
14-8-1991;--:--;195250;195250;-999
15-8-1991;--:--;193000;193000;-999
16-8-1991;--:--;191500;191500;-999
17-8-1991;--:--;190375;190375;-999
18-8-1991;--:--;189250;189250;-999
19-8-1991;--:--;187450;187450;-999
20-8-1991;--:--;184650;184650;-999
21-8-1991;--:--;181850;181850;-999
22-8-1991;--:--;181500;181500;-999
23-8-1991;--:--;179875;179875;-999
24-8-1991;--:--;177925;177925;-999
25-8-1991;--:--;177275;177275;-999
26-8-1991;--:--;176950;176950;-999
27-8-1991;--:--;175650;175650;-999
28-8-1991;--:--;173625;173625;-999
29-8-1991;--:--;172800;172800;-999
30-8-1991;--:--;171975;171975;-999
31-8-1991;--:--;171150;171150;-999
1-9-1991;--:--;170325;170325;-999
2-9-1991;--:--;168825;168825;-999
3-9-1991;--:--;167025;167025;-999
4-9-1991;--:--;165450;165450;-999
5-9-1991;--:--;164300;164300;-999
6-9-1991;--:--;163250;163250;-999
7-9-1991;--:--;162200;162200;-999
8-9-1991;--:--;161500;161500;-999
9-9-1991;--:--;160500;160500;-999
10-9-1991;--:--;159500;159500;-999
11-9-1991;--:--;158500;158500;-999
12-9-1991;--:--;156975;156975;-999
13-9-1991;--:--;155400;155400;-999
14-9-1991;--:--;154350;154350;-999
15-9-1991;--:--;152875;152875;-999
16-9-1991;--:--;151750;151750;-999
17-9-1991;--:--;150750;150750;-999
18-9-1991;--:--;148250;148250;-999
19-9-1991;--:--;147000;147000;-999
20-9-1991;--:--;145500;145500;-999
21-9-1991;--:--;144400;144400;-999
22-9-1991;--:--;143700;143700;-999
23-9-1991;--:--;142800;142800;-999
24-9-1991;--:--;141750;141750;-999
25-9-1991;--:--;140625;140625;-999
26-9-1991;--:--;140000;140000;-999
27-9-1991;--:--;139000;139000;-999
28-9-1991;--:--;137625;137625;-999
29-9-1991;--:--;136100;136100;-999
30-9-1991;--:--;134750;134750;-999
1-10-1991;--:--;133100;133100;-999
2-10-1991;--:--;131300;131300;-999
3-10-1991;--:--;129800;129800;-999
4-10-1991;--:--;128150;128150;-999
5-10-1991;--:--;126250;126250;-999
6-10-1991;--:--;124850;124850;-999
7-10-1991;--:--;123625;123625;-999
8-10-1991;--:--;122400;122400;-999
9-10-1991;--:--;121175;121175;-999
10-10-1991;--:--;120200;120200;-999
11-10-1991;--:--;118600;118600;-999
12-10-1991;--:--;117000;117000;-999
13-10-1991;--:--;115000;115000;-999
14-10-1991;--:--;111600;111600;-999
15-10-1991;--:--;110000;110000;-999
16-10-1991;--:--;107200;107200;-999
17-10-1991;--:--;105400;105400;-999
18-10-1991;--:--;103150;103150;-999
19-10-1991;--:--;101800;101800;-999
20-10-1991;--:--;100225;100225;-999
21-10-1991;--:--;99250;99250;-999
22-10-1991;--:--;99250;99250;-999
23-10-1991;--:--;99000;99000;-999
24-10-1991;--:--;98500;98500;-999
25-10-1991;--:--;98500;98500;-999
26-10-1991;--:--;98500;98500;-999
27-10-1991;--:--;96750;96750;-999
28-10-1991;--:--;94100;94100;-999
29-10-1991;--:--;93200;93200;-999
30-10-1991;--:--;90725;90725;-999
31-10-1991;--:--;89375;89375;-999
1-11-1991;--:--;88025;88025;-999
2-11-1991;--:--;85550;85550;-999
3-11-1991;--:--;84650;84650;-999
4-11-1991;--:--;84650;84650;-999
5-11-1991;--:--;84425;84425;-999
6-11-1991;--:--;84650;84650;-999
7-11-1991;--:--;85550;85550;-999
8-11-1991;--:--;86000;86000;-999
9-11-1991;--:--;86000;86000;-999
10-11-1991;--:--;85325;85325;-999
11-11-1991;--:--;83300;83300;-999
12-11-1991;--:--;81950;81950;-999
13-11-1991;--:--;81500;81500;-999
14-11-1991;--:--;80750;80750;-999
15-11-1991;--:--;80750;80750;-999
16-11-1991;--:--;80500;80500;-999
17-11-1991;--:--;80750;80750;-999
18-11-1991;--:--;81500;81500;-999
19-11-1991;--:--;82400;82400;-999
20-11-1991;--:--;83750;83750;-999
21-11-1991;--:--;85550;85550;-999
22-11-1991;--:--;87800;87800;-999
23-11-1991;--:--;89375;89375;-999
24-11-1991;--:--;90500;90500;-999
25-11-1991;--:--;92525;92525;-999
26-11-1991;--:--;93200;93200;-999
27-11-1991;--:--;93425;93425;-999
28-11-1991;--:--;92975;92975;-999
29-11-1991;--:--;92750;92750;-999
30-11-1991;--:--;93200;93200;-999
1-12-1991;--:--;93875;93875;-999
2-12-1991;--:--;94550;94550;-999
3-12-1991;--:--;94775;94775;-999
4-12-1991;--:--;95750;95750;-999
5-12-1991;--:--;96750;96750;-999
6-12-1991;--:--;98000;98000;-999
7-12-1991;--:--;99250;99250;-999
8-12-1991;--:--;100000;100000;-999
9-12-1991;--:--;100000;100000;-999
10-12-1991;--:--;100225;100225;-999
11-12-1991;--:--;100000;100000;-999
12-12-1991;--:--;99250;99250;-999
13-12-1991;--:--;98500;98500;-999
14-12-1991;--:--;98000;98000;-999
15-12-1991;--:--;98500;98500;-999
16-12-1991;--:--;98500;98500;-999
17-12-1991;--:--;99000;99000;-999
18-12-1991;--:--;99750;99750;-999
19-12-1991;--:--;100900;100900;-999
20-12-1991;--:--;102250;102250;-999
21-12-1991;--:--;104050;104050;-999
22-12-1991;--:--;105625;105625;-999
23-12-1991;--:--;107200;107200;-999
24-12-1991;--:--;108550;108550;-999
25-12-1991;--:--;110200;110200;-999
26-12-1991;--:--;110600;110600;-999
27-12-1991;--:--;110600;110600;-999
28-12-1991;--:--;110400;110400;-999
29-12-1991;--:--;110400;110400;-999
30-12-1991;--:--;110600;110600;-999
31-12-1991;--:--;110800;110800;-999
1-1-1992;--:--;111000;111000;-999
2-1-1992;--:--;111000;111000;-999
3-1-1992;--:--;111200;111200;-999
4-1-1992;--:--;111200;111200;-999
5-1-1992;--:--;112200;112200;-999
6-1-1992;--:--;112400;112400;-999
7-1-1992;--:--;112800;112800;-999
8-1-1992;--:--;113400;113400;-999
9-1-1992;--:--;113400;113400;-999
10-1-1992;--:--;113000;113000;-999
11-1-1992;--:--;113200;113200;-999
12-1-1992;--:--;112400;112400;-999
13-1-1992;--:--;112000;112000;-999
14-1-1992;--:--;112600;112600;-999
15-1-1992;--:--;112400;112400;-999
16-1-1992;--:--;113000;113000;-999
17-1-1992;--:--;113600;113600;-999
18-1-1992;--:--;114600;114600;-999
19-1-1992;--:--;116000;116000;-999
20-1-1992;--:--;116800;116800;-999
21-1-1992;--:--;119600;119600;-999
22-1-1992;--:--;121350;121350;-999
23-1-1992;--:--;123100;123100;-999
24-1-1992;--:--;124325;124325;-999
25-1-1992;--:--;125025;125025;-999
26-1-1992;--:--;125200;125200;-999
27-1-1992;--:--;125725;125725;-999
28-1-1992;--:--;126950;126950;-999
29-1-1992;--:--;127125;127125;-999
30-1-1992;--:--;127650;127650;-999
31-1-1992;--:--;128150;128150;-999
1-2-1992;--:--;128750;128750;-999
2-2-1992;--:--;129350;129350;-999
3-2-1992;--:--;129800;129800;-999
4-2-1992;--:--;130700;130700;-999
5-2-1992;--:--;131300;131300;-999
6-2-1992;--:--;132050;132050;-999
7-2-1992;--:--;132350;132350;-999
8-2-1992;--:--;132500;132500;-999
9-2-1992;--:--;132650;132650;-999
10-2-1992;--:--;132350;132350;-999
11-2-1992;--:--;131900;131900;-999
12-2-1992;--:--;131600;131600;-999
13-2-1992;--:--;131300;131300;-999
14-2-1992;--:--;131000;131000;-999
15-2-1992;--:--;130550;130550;-999
16-2-1992;--:--;130400;130400;-999
17-2-1992;--:--;130400;130400;-999
18-2-1992;--:--;131000;131000;-999
19-2-1992;--:--;131750;131750;-999
20-2-1992;--:--;132500;132500;-999
21-2-1992;--:--;132800;132800;-999
22-2-1992;--:--;133400;133400;-999
23-2-1992;--:--;133400;133400;-999
24-2-1992;--:--;133100;133100;-999
25-2-1992;--:--;132800;132800;-999
26-2-1992;--:--;132500;132500;-999
27-2-1992;--:--;132500;132500;-999
28-2-1992;--:--;132500;132500;-999
29-2-1992;--:--;132650;132650;-999
1-3-1992;--:--;132950;132950;-999
2-3-1992;--:--;133700;133700;-999
3-3-1992;--:--;134450;134450;-999
4-3-1992;--:--;135050;135050;-999
5-3-1992;--:--;135950;135950;-999
6-3-1992;--:--;136400;136400;-999
7-3-1992;--:--;137375;137375;-999
8-3-1992;--:--;138125;138125;-999
9-3-1992;--:--;138750;138750;-999
10-3-1992;--:--;139750;139750;-999
11-3-1992;--:--;140375;140375;-999
12-3-1992;--:--;140750;140750;-999
13-3-1992;--:--;141250;141250;-999
14-3-1992;--:--;142000;142000;-999
15-3-1992;--:--;142400;142400;-999
16-3-1992;--:--;143300;143300;-999
17-3-1992;--:--;144300;144300;-999
18-3-1992;--:--;145700;145700;-999
19-3-1992;--:--;146500;146500;-999
20-3-1992;--:--;148000;148000;-999
21-3-1992;--:--;149400;149400;-999
22-3-1992;--:--;150450;150450;-999
23-3-1992;--:--;151350;151350;-999
24-3-1992;--:--;152625;152625;-999
25-3-1992;--:--;153375;153375;-999
26-3-1992;--:--;153875;153875;-999
27-3-1992;--:--;154700;154700;-999
28-3-1992;--:--;155750;155750;-999
29-3-1992;--:--;157150;157150;-999
30-3-1992;--:--;157900;157900;-999
31-3-1992;--:--;158900;158900;-999
1-4-1992;--:--;160700;160700;-999
2-4-1992;--:--;161850;161850;-999
3-4-1992;--:--;162900;162900;-999
4-4-1992;--:--;163775;163775;-999
5-4-1992;--:--;164475;164475;-999
6-4-1992;--:--;165450;165450;-999
7-4-1992;--:--;166800;166800;-999
8-4-1992;--:--;167700;167700;-999
9-4-1992;--:--;168375;168375;-999
10-4-1992;--:--;168600;168600;-999
11-4-1992;--:--;169500;169500;-999
12-4-1992;--:--;170325;170325;-999
13-4-1992;--:--;171425;171425;-999
14-4-1992;--:--;172525;172525;-999
15-4-1992;--:--;173350;173350;-999
16-4-1992;--:--;174450;174450;-999
17-4-1992;--:--;174725;174725;-999
18-4-1992;--:--;175975;175975;-999
19-4-1992;--:--;177275;177275;-999
20-4-1992;--:--;177275;177275;-999
21-4-1992;--:--;178575;178575;-999
22-4-1992;--:--;178900;178900;-999
23-4-1992;--:--;179550;179550;-999
24-4-1992;--:--;179875;179875;-999
25-4-1992;--:--;179875;179875;-999
26-4-1992;--:--;179875;179875;-999
27-4-1992;--:--;179875;179875;-999
28-4-1992;--:--;179875;179875;-999
29-4-1992;--:--;180200;180200;-999
30-4-1992;--:--;180850;180850;-999
1-5-1992;--:--;180525;180525;-999
2-5-1992;--:--;181175;181175;-999
3-5-1992;--:--;181850;181850;-999
4-5-1992;--:--;182550;182550;-999
5-5-1992;--:--;183250;183250;-999
6-5-1992;--:--;183600;183600;-999
7-5-1992;--:--;183600;183600;-999
8-5-1992;--:--;184650;184650;-999
9-5-1992;--:--;184650;184650;-999
10-5-1992;--:--;184650;184650;-999
11-5-1992;--:--;183950;183950;-999
12-5-1992;--:--;183950;183950;-999
13-5-1992;--:--;184650;184650;-999
14-5-1992;--:--;184650;184650;-999
15-5-1992;--:--;184300;184300;-999
16-5-1992;--:--;183600;183600;-999
17-5-1992;--:--;183950;183950;-999
18-5-1992;--:--;183950;183950;-999
19-5-1992;--:--;183950;183950;-999
20-5-1992;--:--;183600;183600;-999
21-5-1992;--:--;183250;183250;-999
22-5-1992;--:--;182550;182550;-999
23-5-1992;--:--;181175;181175;-999
24-5-1992;--:--;180850;180850;-999
25-5-1992;--:--;179875;179875;-999
26-5-1992;--:--;179225;179225;-999
27-5-1992;--:--;177925;177925;-999
28-5-1992;--:--;177275;177275;-999
29-5-1992;--:--;177275;177275;-999
30-5-1992;--:--;176300;176300;-999
31-5-1992;--:--;175650;175650;-999
1-6-1992;--:--;175000;175000;-999
2-6-1992;--:--;175000;175000;-999
3-6-1992;--:--;175000;175000;-999
4-6-1992;--:--;175000;175000;-999
5-6-1992;--:--;174450;174450;-999
6-6-1992;--:--;174450;174450;-999
7-6-1992;--:--;173900;173900;-999
8-6-1992;--:--;173625;173625;-999
9-6-1992;--:--;172800;172800;-999
10-6-1992;--:--;172800;172800;-999
11-6-1992;--:--;172525;172525;-999
12-6-1992;--:--;171700;171700;-999
13-6-1992;--:--;171700;171700;-999
14-6-1992;--:--;171150;171150;-999
15-6-1992;--:--;170600;170600;-999
16-6-1992;--:--;169500;169500;-999
17-6-1992;--:--;169050;169050;-999
18-6-1992;--:--;168375;168375;-999
19-6-1992;--:--;167925;167925;-999
20-6-1992;--:--;167025;167025;-999
21-6-1992;--:--;166125;166125;-999
22-6-1992;--:--;165450;165450;-999
23-6-1992;--:--;165000;165000;-999
24-6-1992;--:--;164300;164300;-999
25-6-1992;--:--;163600;163600;-999
26-6-1992;--:--;163075;163075;-999
27-6-1992;--:--;162025;162025;-999
28-6-1992;--:--;161675;161675;-999
29-6-1992;--:--;161100;161100;-999
30-6-1992;--:--;160500;160500;-999
1-7-1992;--:--;159500;159500;-999
2-7-1992;--:--;159100;159100;-999
3-7-1992;--:--;158900;158900;-999
4-7-1992;--:--;158700;158700;-999
5-7-1992;--:--;158300;158300;-999
6-7-1992;--:--;157700;157700;-999
7-7-1992;--:--;156800;156800;-999
8-7-1992;--:--;156450;156450;-999
9-7-1992;--:--;155925;155925;-999
10-7-1992;--:--;155050;155050;-999
11-7-1992;--:--;154525;154525;-999
12-7-1992;--:--;153875;153875;-999
13-7-1992;--:--;153375;153375;-999
14-7-1992;--:--;153250;153250;-999
15-7-1992;--:--;152750;152750;-999
16-7-1992;--:--;152500;152500;-999
17-7-1992;--:--;152250;152250;-999
18-7-1992;--:--;152375;152375;-999
19-7-1992;--:--;151200;151200;-999
20-7-1992;--:--;150750;150750;-999
21-7-1992;--:--;150300;150300;-999
22-7-1992;--:--;149850;149850;-999
23-7-1992;--:--;149250;149250;-999
24-7-1992;--:--;148125;148125;-999
25-7-1992;--:--;147500;147500;-999
26-7-1992;--:--;147250;147250;-999
27-7-1992;--:--;147125;147125;-999
28-7-1992;--:--;146750;146750;-999
29-7-1992;--:--;146500;146500;-999
30-7-1992;--:--;146125;146125;-999
31-7-1992;--:--;145900;145900;-999
1-8-1992;--:--;146000;146000;-999
2-8-1992;--:--;145800;145800;-999
3-8-1992;--:--;145800;145800;-999
4-8-1992;--:--;145700;145700;-999
5-8-1992;--:--;145100;145100;-999
6-8-1992;--:--;144700;144700;-999
7-8-1992;--:--;144300;144300;-999
8-8-1992;--:--;143800;143800;-999
9-8-1992;--:--;143000;143000;-999
10-8-1992;--:--;142500;142500;-999
11-8-1992;--:--;141875;141875;-999
12-8-1992;--:--;141375;141375;-999
13-8-1992;--:--;140875;140875;-999
14-8-1992;--:--;140875;140875;-999
15-8-1992;--:--;140250;140250;-999
16-8-1992;--:--;139875;139875;-999
17-8-1992;--:--;139375;139375;-999
18-8-1992;--:--;138875;138875;-999
19-8-1992;--:--;137875;137875;-999
20-8-1992;--:--;137375;137375;-999
21-8-1992;--:--;136400;136400;-999
22-8-1992;--:--;135350;135350;-999
23-8-1992;--:--;134000;134000;-999
24-8-1992;--:--;132800;132800;-999
25-8-1992;--:--;131750;131750;-999
26-8-1992;--:--;131300;131300;-999
27-8-1992;--:--;131000;131000;-999
28-8-1992;--:--;130700;130700;-999
29-8-1992;--:--;130400;130400;-999
30-8-1992;--:--;130250;130250;-999
31-8-1992;--:--;130100;130100;-999
1-9-1992;--:--;130100;130100;-999
2-9-1992;--:--;129350;129350;-999
3-9-1992;--:--;128900;128900;-999
4-9-1992;--:--;128000;128000;-999
5-9-1992;--:--;127300;127300;-999
6-9-1992;--:--;126075;126075;-999
7-9-1992;--:--;125375;125375;-999
8-9-1992;--:--;124675;124675;-999
9-9-1992;--:--;124150;124150;-999
10-9-1992;--:--;123800;123800;-999
11-9-1992;--:--;123450;123450;-999
12-9-1992;--:--;123625;123625;-999
13-9-1992;--:--;123450;123450;-999
14-9-1992;--:--;123450;123450;-999
15-9-1992;--:--;123275;123275;-999
16-9-1992;--:--;123100;123100;-999
17-9-1992;--:--;122925;122925;-999
18-9-1992;--:--;122750;122750;-999
19-9-1992;--:--;122225;122225;-999
20-9-1992;--:--;120800;120800;-999
21-9-1992;--:--;119400;119400;-999
22-9-1992;--:--;118400;118400;-999
23-9-1992;--:--;117800;117800;-999
24-9-1992;--:--;117800;117800;-999
25-9-1992;--:--;117600;117600;-999
26-9-1992;--:--;117800;117800;-999
27-9-1992;--:--;118200;118200;-999
28-9-1992;--:--;118800;118800;-999
29-9-1992;--:--;119400;119400;-999
30-9-1992;--:--;119400;119400;-999
1-10-1992;--:--;118800;118800;-999
2-10-1992;--:--;118000;118000;-999
3-10-1992;--:--;117000;117000;-999
4-10-1992;--:--;116000;116000;-999
5-10-1992;--:--;115200;115200;-999
6-10-1992;--:--;114400;114400;-999
7-10-1992;--:--;113400;113400;-999
8-10-1992;--:--;113400;113400;-999
9-10-1992;--:--;113000;113000;-999
10-10-1992;--:--;113000;113000;-999
11-10-1992;--:--;113000;113000;-999
12-10-1992;--:--;113000;113000;-999
13-10-1992;--:--;113200;113200;-999
14-10-1992;--:--;113400;113400;-999
15-10-1992;--:--;113000;113000;-999
16-10-1992;--:--;113000;113000;-999
17-10-1992;--:--;112200;112200;-999
18-10-1992;--:--;111600;111600;-999
19-10-1992;--:--;110400;110400;-999
20-10-1992;--:--;109200;109200;-999
21-10-1992;--:--;108100;108100;-999
22-10-1992;--:--;107875;107875;-999
23-10-1992;--:--;106750;106750;-999
24-10-1992;--:--;106300;106300;-999
25-10-1992;--:--;106300;106300;-999
26-10-1992;--:--;106750;106750;-999
27-10-1992;--:--;106300;106300;-999
28-10-1992;--:--;106300;106300;-999
29-10-1992;--:--;105850;105850;-999
30-10-1992;--:--;105175;105175;-999
31-10-1992;--:--;104275;104275;-999
1-11-1992;--:--;102025;102025;-999
2-11-1992;--:--;100000;100000;-999
3-11-1992;--:--;98750;98750;-999
4-11-1992;--:--;98250;98250;-999
5-11-1992;--:--;96500;96500;-999
6-11-1992;--:--;95750;95750;-999
7-11-1992;--:--;95000;95000;-999
8-11-1992;--:--;94775;94775;-999
9-11-1992;--:--;95250;95250;-999
10-11-1992;--:--;96000;96000;-999
11-11-1992;--:--;96500;96500;-999
12-11-1992;--:--;97250;97250;-999
13-11-1992;--:--;98500;98500;-999
14-11-1992;--:--;98250;98250;-999
15-11-1992;--:--;98500;98500;-999
16-11-1992;--:--;98250;98250;-999
17-11-1992;--:--;97750;97750;-999
18-11-1992;--:--;97250;97250;-999
19-11-1992;--:--;97250;97250;-999
20-11-1992;--:--;97750;97750;-999
21-11-1992;--:--;98500;98500;-999
22-11-1992;--:--;100000;100000;-999
23-11-1992;--:--;100900;100900;-999
24-11-1992;--:--;101125;101125;-999
25-11-1992;--:--;101800;101800;-999
26-11-1992;--:--;102475;102475;-999
27-11-1992;--:--;103825;103825;-999
28-11-1992;--:--;104050;104050;-999
29-11-1992;--:--;103600;103600;-999
30-11-1992;--:--;103375;103375;-999
1-12-1992;--:--;103150;103150;-999
2-12-1992;--:--;103375;103375;-999
3-12-1992;--:--;103150;103150;-999
4-12-1992;--:--;104500;104500;-999
5-12-1992;--:--;105850;105850;-999
6-12-1992;--:--;106750;106750;-999
7-12-1992;--:--;108325;108325;-999
8-12-1992;--:--;109600;109600;-999
9-12-1992;--:--;110800;110800;-999
10-12-1992;--:--;113400;113400;-999
11-12-1992;--:--;115600;115600;-999
12-12-1992;--:--;116600;116600;-999
13-12-1992;--:--;119400;119400;-999
14-12-1992;--:--;120600;120600;-999
15-12-1992;--:--;121875;121875;-999
16-12-1992;--:--;122575;122575;-999
17-12-1992;--:--;123450;123450;-999
